driver_id,week,month,hard_brakes_per_100km,hard_accels_per_100km,speeding_per_100km,sharp_turns_per_100km,phone_use_per_100km,high_severity_events,total_events_per_100km,fuel_per_100km,co2_kg,co2_per_km,idle_time_pct,idle_fuel_pct,idle_during_delivery_pct,daily_steps,daily_floors,daily_lifting_events,avg_package_weight_kg,daily_walk_minutes,total_km,total_hours,daily_hours,daily_km,trips_per_day,night_driving_pct,n_working_days,age,experience_years,shift,region,has_eco_training,has_safety_training,total_events_per_100km_trend,fuel_per_100km_trend,daily_hours_trend,daily_steps_trend,co2_per_km_trend
D004,21,5,0.31,0.0,0.0,0.15,0.0,2,1.54,10.65,159.46,0.2461,33.4,16.7,35.0,1649,32.5,5.5,6.0,13.7,647.9,14.8,3.7,162.0,8.8,0.0,4,21,0,day,southeast,False,False,0.21999999999999997,-1.3200000000000003,-0.19999999999999973,75.0,-0.0305
D004,22,6,0.83,0.97,0.0,0.28,0.0,3,2.64,12.79,212.29,0.2954,48.7,22.2,37.4,1771,25.2,3.2,5.4,14.7,718.7,18.2,3.6,143.7,9.0,0.0,5,21,0,day,southeast,False,False,1.1500000000000001,1.7399999999999984,-0.6999999999999997,574.0,0.0403
D004,23,6,0.24,0.36,0.24,0.24,0.12,4,2.77,11.19,214.39,0.2585,26.4,14.0,40.5,1508,33.7,4.0,5.8,12.5,829.3,20.7,3.5,138.2,8.0,0.0,6,21,0,day,southeast,False,False,0.5899999999999999,1.3399999999999999,-1.0999999999999996,278.0,0.031
D004,24,6,0.3,0.2,0.39,0.39,0.3,0,2.36,12.12,284.43,0.2799,45.4,19.1,40.8,1394,26.0,4.0,5.9,11.6,1016.1,24.9,4.1,169.4,8.7,0.0,6,21,0,day,southeast,False,False,0.7499999999999998,0.05999999999999872,-0.10000000000000053,-153.0,0.0013999999999999568
D004,25,6,0.54,0.81,0.14,0.95,0.0,3,3.12,13.17,224.16,0.3042,53.3,24.5,37.1,1642,28.8,4.4,5.6,13.6,737.0,18.7,3.7,147.4,9.0,0.0,5,21,0,day,southeast,False,False,1.58,2.5199999999999996,0.0,-7.0,0.05810000000000001
D004,26,6,0.43,0.43,0.35,0.35,0.09,5,2.42,12.21,326.5,0.282,38.7,17.9,39.8,2082,37.7,7.5,6.2,17.2,1157.6,27.2,4.5,192.9,10.7,0.0,6,21,0,day,southeast,False,False,-0.2200000000000002,-0.5799999999999983,0.8999999999999999,311.0,-0.013400000000000023
D005,1,1,1.53,1.42,0.77,0.99,0.11,2,5.8,17.08,360.5,0.3945,74.5,22.9,35.1,1182,16.7,5.0,6.2,9.9,913.7,20.0,3.3,152.3,7.5,100.0,6,33,12,night,southeast,False,True,,,,,
D005,2,1,0.87,0.75,0.12,1.5,0.75,2,5.87,15.33,283.67,0.3541,47.3,15.6,35.6,1645,39.0,6.8,6.5,13.6,801.2,17.6,4.4,200.3,9.5,100.0,4,33,12,night,southeast,False,True,,,,,
D005,3,1,0.93,0.82,0.31,0.31,0.21,7,3.6,16.06,360.54,0.3709,68.7,20.6,39.2,1679,33.7,4.2,5.5,13.9,972.1,22.5,3.8,162.0,8.5,100.0,6,33,12,night,southeast,False,True,,,,,
D005,4,1,0.92,0.79,0.79,0.79,0.13,2,5.24,17.62,310.72,0.4071,84.1,24.9,31.1,1633,42.4,5.2,5.8,13.6,763.2,17.6,3.5,152.6,9.0,100.0,5,33,12,night,southeast,False,True,,,,,
D005,5,1,1.09,1.18,0.49,0.69,0.49,4,5.53,14.29,334.37,0.3302,47.2,16.2,29.4,1688,29.2,3.2,5.7,14.0,1012.7,21.6,4.3,202.5,9.2,100.0,5,33,12,night,southeast,False,True,-0.2699999999999996,-2.789999999999999,1.0,506.0,-0.06430000000000002
D005,6,2,1.35,1.48,0.67,0.4,0.4,6,7.15,15.38,263.25,0.3554,73.1,23.5,30.4,1315,38.4,3.0,5.6,10.9,740.8,15.8,3.2,148.2,7.6,100.0,5,33,12,night,southeast,False,True,1.2800000000000002,0.05000000000000071,-1.2000000000000002,-330.0,0.0012999999999999678
D005,7,2,1.67,0.95,0.24,0.71,0.24,4,4.53,15.09,292.58,0.3486,44.2,15.2,36.4,1035,22.7,4.8,6.2,8.6,839.3,18.1,3.0,139.9,7.3,100.0,6,33,12,night,southeast,False,True,0.9300000000000002,-0.9699999999999989,-0.7999999999999998,-644.0,-0.022299999999999986
D005,8,2,1.45,2.18,1.21,0.97,0.48,3,7.26,19.6,187.18,0.4527,116.7,33.4,28.9,1411,24.7,5.3,6.4,11.7,413.5,10.1,3.4,137.8,8.7,100.0,3,33,12,night,southeast,False,True,2.0199999999999996,1.9800000000000004,-0.10000000000000009,-222.0,0.045599999999999974
D005,9,2,1.02,0.68,0.79,0.45,0.57,6,4.42,15.36,313.12,0.3549,55.5,19.4,36.4,1223,19.6,3.6,6.5,10.2,882.4,20.3,4.1,176.5,9.0,100.0,5,33,12,night,southeast,False,True,-1.1100000000000003,1.0700000000000003,-0.20000000000000018,-465.0,0.0247
D005,10,3,1.6,1.32,0.28,0.66,0.47,6,5.64,15.02,368.7,0.3469,80.5,26.0,39.5,1683,34.7,5.8,6.2,14.0,1062.9,23.2,3.9,177.2,9.8,100.0,6,33,12,night,southeast,False,True,-1.5100000000000007,-0.3600000000000012,0.6999999999999997,368.0,-0.008500000000000008
D005,11,3,2.1,0.84,0.42,0.42,0.0,3,5.24,14.76,162.67,0.3409,83.6,26.2,33.8,1119,21.3,3.7,6.0,9.3,477.2,10.8,3.6,159.1,8.0,100.0,3,33,12,night,southeast,False,True,0.71,-0.33000000000000007,0.6000000000000001,84.0,-0.00770000000000004
D005,12,3,1.42,0.79,0.79,0.94,0.94,5,7.24,13.97,205.17,0.3228,51.5,17.6,31.1,1296,36.0,4.8,6.9,10.7,635.7,13.6,3.4,158.9,8.8,100.0,4,33,12,night,southeast,False,True,-0.019999999999999574,-5.630000000000001,0.0,-115.0,-0.12990000000000002
D005,13,3,1.9,0.24,0.71,0.71,0.71,2,5.23,15.27,148.44,0.3528,55.6,21.1,42.5,1339,18.0,4.8,7.4,11.0,420.7,10.2,2.5,105.2,6.2,100.0,4,33,12,night,southeast,False,True,0.8100000000000005,-0.08999999999999986,-1.5999999999999996,116.0,-0.0020999999999999908
D005,14,4,1.26,0.63,0.36,0.54,0.36,5,4.3,15.16,390.57,0.3503,60.5,21.5,39.3,1798,35.3,5.0,6.0,14.9,1115.0,26.7,4.4,185.8,9.7,100.0,6,33,12,night,southeast,False,True,-1.3399999999999999,0.14000000000000057,0.5000000000000004,115.0,0.003400000000000014
D005,15,4,1.45,1.57,0.48,0.6,0.36,5,5.91,15.2,291.06,0.3512,58.4,20.7,35.2,1162,22.4,5.8,7.0,9.6,828.8,18.6,3.7,165.8,8.4,100.0,5,33,12,night,southeast,False,True,0.6699999999999999,0.4399999999999995,0.10000000000000009,43.0,0.010300000000000031
D005,16,4,1.04,1.16,0.13,0.78,0.39,6,4.79,15.97,285.12,0.369,100.7,27.7,34.0,1854,41.1,2.6,5.4,15.3,772.7,19.3,2.8,110.4,8.3,100.0,7,33,12,night,southeast,False,True,-2.45,2.0,-0.6000000000000001,558.0,0.04620000000000002
D005,17,4,1.98,1.08,0.18,0.54,0.0,4,5.05,14.12,180.8,0.3261,71.6,25.9,30.5,1941,35.0,5.8,6.5,16.0,554.5,14.5,3.6,138.6,8.2,100.0,4,33,12,night,southeast,False,True,-0.1800000000000006,-1.1500000000000004,1.1,602.0,-0.0267
D005,18,5,1.0,0.78,0.56,0.67,0.22,5,5.0,14.86,309.29,0.3433,61.1,21.3,34.0,1105,16.0,4.2,6.0,9.2,900.9,20.2,3.4,150.2,7.5,100.0,6,33,12,night,southeast,False,True,0.7000000000000002,-0.3000000000000007,-1.0000000000000004,-693.0,-0.007000000000000006
D005,19,5,0.76,1.14,0.38,0.19,0.38,3,4.16,16.09,196.51,0.3718,65.3,25.8,29.0,1677,37.0,5.0,6.2,13.9,528.6,14.2,3.5,132.2,8.2,100.0,4,33,12,night,southeast,False,True,-1.75,0.8900000000000006,-0.20000000000000018,515.0,0.020600000000000007
D005,20,5,1.22,1.22,0.66,0.89,0.33,2,5.86,16.18,337.81,0.3738,71.2,26.2,35.2,1742,30.3,3.7,5.9,14.4,903.7,23.2,3.9,150.6,8.3,100.0,6,33,12,night,southeast,False,True,1.0700000000000003,0.20999999999999908,1.1,-112.0,0.0048000000000000265
D005,21,5,1.79,0.38,0.57,0.47,0.66,5,4.99,14.89,365.33,0.3441,62.6,23.1,32.7,1621,27.3,6.5,6.5,13.4,1061.8,25.7,4.3,177.0,10.0,100.0,6,33,12,night,southeast,False,True,-0.05999999999999961,0.7700000000000014,0.6999999999999997,-320.0,0.018000000000000016
D005,22,5,1.28,1.03,0.39,0.77,0.39,6,5.52,14.85,267.38,0.3432,78.4,25.5,31.4,1318,16.5,7.0,7.0,11.0,779.2,16.1,4.0,194.8,10.0,100.0,4,33,12,night,southeast,False,True,0.5199999999999996,-0.009999999999999787,0.6000000000000001,213.0,-9.999999999998899e-05
D005,23,6,0.26,1.04,0.65,0.65,0.0,5,3.5,15.89,282.93,0.367,84.2,27.9,41.8,1235,26.7,3.7,5.9,10.2,771.0,17.4,2.9,128.5,6.8,100.0,6,33,12,night,southeast,False,True,-0.6600000000000001,-0.1999999999999993,-0.6000000000000001,-442.0,-0.0048000000000000265
D005,24,6,1.09,1.09,0.76,0.92,0.08,6,5.63,13.36,367.45,0.3086,52.0,17.9,30.6,1389,19.0,5.5,6.7,11.5,1190.7,25.2,4.2,198.5,8.7,100.0,6,33,12,night,southeast,False,True,-0.23000000000000043,-2.8200000000000003,0.30000000000000027,-353.0,-0.06520000000000004
D005,25,6,0.81,0.81,0.65,0.48,0.32,1,4.52,15.25,218.27,0.3522,62.2,22.5,30.1,1645,22.0,5.0,7.0,13.6,619.8,14.3,3.6,155.0,7.5,100.0,4,33,12,night,southeast,False,True,-0.47000000000000064,0.35999999999999943,-0.6999999999999997,24.0,0.008099999999999996
D005,26,6,1.68,0.84,0.47,0.47,0.19,12,5.23,16.8,415.41,0.3881,87.9,28.4,33.8,1687,28.6,4.6,6.0,14.0,1070.4,25.5,3.6,152.9,9.3,100.0,7,33,12,night,southeast,False,True,-0.28999999999999915,1.950000000000001,-0.3999999999999999,369.0,0.044899999999999995
D006,1,1,1.11,0.32,0.0,0.16,0.16,0,2.55,12.63,183.37,0.2918,50.8,19.9,38.3,2433,58.0,6.0,6.4,20.1,628.5,15.2,3.8,157.1,9.2,0.0,4,35,2,day,northeast,False,True,,,,,
D006,2,1,0.41,0.0,0.0,0.41,0.0,1,1.24,12.31,138.14,0.2844,30.2,12.2,26.7,1884,59.3,5.0,6.5,15.6,485.8,11.1,3.7,161.9,9.0,0.0,3,35,2,day,northeast,False,True,,,,,
D006,3,1,1.05,0.21,0.0,0.21,0.0,0,2.51,14.97,165.35,0.3457,57.6,25.5,33.6,2671,42.0,5.5,6.2,22.0,478.3,13.5,3.4,119.6,9.5,0.0,4,35,2,day,northeast,False,True,,,,,
D006,4,1,0.23,0.45,0.0,0.45,0.0,1,1.8,14.28,146.38,0.3298,35.3,18.1,32.8,1869,44.0,5.0,6.3,15.4,443.9,13.7,2.7,88.8,6.6,0.0,5,35,2,day,northeast,False,True,,,,,
D006,5,2,0.29,0.0,0.0,0.29,0.14,2,2.0,14.86,240.06,0.3432,40.6,18.9,39.4,2855,57.6,6.6,7.0,23.5,699.4,20.1,4.0,139.9,9.0,0.0,5,35,2,day,northeast,False,True,-0.5499999999999998,2.2299999999999986,0.20000000000000018,422.0,0.0514
D006,6,2,0.18,0.18,0.18,0.53,0.0,1,2.31,16.34,212.87,0.3776,63.3,27.8,33.9,2710,57.2,5.6,5.8,22.3,563.8,16.9,3.4,112.8,9.6,0.0,5,35,2,day,northeast,False,True,1.07,4.029999999999999,-0.30000000000000027,826.0,0.0932
D006,7,2,0.38,0.19,0.38,0.19,0.19,0,1.34,16.75,202.43,0.3868,60.4,27.5,35.2,2483,53.3,3.3,5.8,20.4,523.3,16.6,2.8,87.2,7.2,0.0,6,35,2,day,northeast,False,True,-1.1699999999999997,1.7799999999999994,-0.6000000000000001,-188.0,0.04109999999999997
D006,8,2,0.91,0.3,0.0,0.0,0.0,0,1.83,15.0,113.79,0.3464,57.6,24.5,29.7,3028,67.0,4.0,5.6,24.9,328.5,8.9,4.5,164.2,11.5,0.0,2,35,2,day,northeast,False,True,0.030000000000000027,0.7200000000000006,1.7999999999999998,1159.0,0.016600000000000004
D006,9,3,0.2,0.4,0.0,0.4,0.0,1,1.21,15.16,173.57,0.3501,54.4,26.3,33.5,2366,67.5,6.0,6.0,19.5,495.8,15.4,3.9,124.0,9.5,0.0,4,35,2,day,northeast,False,True,-0.79,0.3000000000000007,-0.10000000000000009,-489.0,0.006900000000000017
D006,10,3,0.63,0.63,0.0,0.32,0.95,2,4.43,18.7,136.41,0.4321,116.8,45.0,34.2,2019,55.5,6.0,7.1,16.7,315.7,9.7,2.4,78.9,6.8,0.0,4,35,2,day,northeast,False,True,2.1199999999999997,2.3599999999999994,-1.0,-691.0,0.05449999999999999
D006,11,3,0.47,0.0,0.0,0.47,0.47,0,1.42,13.53,66.25,0.3127,47.0,20.9,34.3,1762,43.3,4.7,6.3,14.5,211.9,6.3,2.1,70.6,6.7,0.0,3,35,2,day,northeast,False,True,0.07999999999999985,-3.2200000000000006,-0.6999999999999997,-721.0,-0.0741
D006,12,3,0.43,0.43,0.43,0.0,0.0,0,1.94,13.42,143.52,0.31,49.7,22.1,32.4,1696,41.5,6.5,7.1,14.0,463.0,13.0,3.2,115.8,9.2,0.0,4,35,2,day,northeast,False,True,0.10999999999999988,-1.58,-1.2999999999999998,-1332.0,-0.03639999999999999
D006,13,3,0.21,0.63,0.21,0.0,0.42,2,2.3,13.19,145.74,0.3048,39.3,18.7,26.2,2501,56.5,4.8,5.9,20.6,478.2,12.5,3.1,119.6,8.0,0.0,4,35,2,day,northeast,False,True,1.0899999999999999,-1.9700000000000006,-0.7999999999999998,135.0,-0.04530000000000001
D006,14,4,0.34,0.34,0.0,0.34,0.0,0,1.01,12.33,169.78,0.2847,33.7,18.5,44.8,2242,42.0,5.4,6.3,18.5,596.3,16.9,3.4,119.3,8.0,0.0,5,35,2,day,northeast,False,True,-3.42,-6.369999999999999,1.0,223.0,-0.14739999999999998
D006,15,4,0.3,0.45,0.15,0.15,0.15,2,2.11,12.75,195.36,0.2946,56.1,25.9,37.6,2664,52.4,6.0,6.4,21.9,663.1,16.4,3.3,132.6,8.8,0.0,5,35,2,day,northeast,False,True,0.69,-0.7799999999999994,1.1999999999999997,902.0,-0.018100000000000005
D006,16,4,0.33,0.16,0.33,0.49,0.16,1,2.61,11.41,161.77,0.2636,44.9,19.0,36.8,2328,48.0,5.2,6.2,19.1,613.7,13.5,3.4,153.4,9.0,0.0,4,35,2,day,northeast,False,True,0.6699999999999999,-2.01,0.19999999999999973,632.0,-0.0464
D006,17,4,0.0,0.0,0.0,0.0,0.0,0,0.0,10.55,43.89,0.2437,33.1,14.7,30.8,1734,57.0,2.0,5.2,14.3,180.1,4.1,2.1,90.1,5.0,0.0,2,35,2,day,northeast,False,True,-2.3,-2.639999999999999,-1.0,-767.0,-0.061100000000000015
D006,18,5,1.22,0.49,0.0,0.73,0.0,2,2.92,13.34,126.47,0.3081,58.1,24.4,36.1,1545,28.0,3.2,5.7,12.7,410.5,9.6,2.4,102.6,6.5,0.0,4,35,2,day,northeast,False,True,1.91,1.0099999999999998,-1.0,-697.0,0.023399999999999976
D006,19,5,0.45,0.0,0.0,0.67,0.0,3,2.01,11.4,118.09,0.2634,27.3,13.1,39.5,1785,37.3,3.3,5.6,14.7,448.4,11.5,3.8,149.5,9.0,0.0,3,35,2,day,northeast,False,True,-0.10000000000000009,-1.3499999999999996,0.5,-879.0,-0.03119999999999995
D006,20,5,0.24,0.24,0.0,0.0,0.48,0,1.19,12.94,125.25,0.299,55.5,28.7,41.4,2394,42.0,4.7,5.5,19.7,418.9,11.9,4.0,139.6,9.7,0.0,3,35,2,day,northeast,False,True,-1.42,1.5299999999999994,0.6000000000000001,66.0,0.03539999999999999
D006,21,5,0.23,0.45,0.0,0.0,0.0,0,1.36,13.62,138.67,0.3146,40.7,22.1,31.0,1614,35.0,4.2,5.9,13.3,440.8,13.6,3.4,110.2,8.0,0.0,4,35,2,day,northeast,False,True,1.36,3.0699999999999985,1.2999999999999998,-120.0,0.07089999999999999
D006,22,5,0.35,0.0,0.12,0.35,0.0,0,1.52,12.92,254.75,0.2985,57.8,25.6,33.6,2235,36.0,6.6,6.6,18.4,853.3,21.9,3.1,121.9,8.4,0.0,7,35,2,day,northeast,False,True,-1.4,-0.41999999999999993,0.7000000000000002,690.0,-0.009599999999999997
D006,23,6,0.29,0.29,0.29,0.29,0.0,3,2.06,14.64,114.99,0.3382,40.9,22.5,34.3,3235,79.3,5.7,6.3,26.6,340.0,11.4,3.8,113.3,9.7,0.0,3,35,2,day,northeast,False,True,0.050000000000000266,3.24,0.0,1450.0,0.07479999999999998
D006,24,6,0.4,0.4,0.0,0.4,0.0,0,1.19,13.15,76.6,0.3037,30.6,16.6,37.3,2819,49.0,5.5,6.5,23.2,252.2,7.5,3.7,126.1,10.0,0.0,2,35,2,day,northeast,False,True,0.0,0.21000000000000085,-0.2999999999999998,425.0,0.0047000000000000375
D006,25,6,0.79,0.13,0.26,0.66,0.0,1,2.64,12.4,216.86,0.2863,38.3,17.7,39.5,2595,66.0,6.6,6.6,21.4,757.4,19.2,3.8,151.5,10.4,0.0,5,35,2,day,northeast,False,True,1.28,-1.2199999999999989,0.3999999999999999,981.0,-0.028299999999999992
D006,26,6,0.61,0.61,0.15,0.46,0.0,1,3.04,11.18,169.67,0.2582,29.9,15.2,34.4,2002,44.4,4.0,6.3,16.5,657.0,17.4,3.5,131.4,8.4,0.0,5,35,2,day,northeast,False,True,1.52,-1.7400000000000002,0.3999999999999999,-233.0,-0.0403
D007,1,1,5.51,2.24,3.44,2.24,0.52,6,14.29,18.25,244.95,0.4217,40.9,13.8,30.6,1851,39.0,3.8,6.1,15.3,580.9,15.4,3.9,145.2,8.8,0.0,4,38,3,day,southeast,True,False,,,,,
D007,2,1,4.82,2.59,3.88,2.35,0.94,14,15.52,17.2,337.86,0.3973,48.5,14.7,37.3,1316,30.7,3.0,5.3,10.9,850.3,19.7,3.3,141.7,8.5,0.0,6,38,3,day,southeast,True,False,,,,,
D007,3,1,4.46,0.89,2.23,2.23,0.0,3,10.27,19.89,102.91,0.4594,62.0,17.3,31.3,1441,21.0,5.5,6.1,12.0,224.0,6.2,3.1,112.0,7.5,0.0,2,38,3,day,southeast,True,False,,,,,
D007,4,1,3.37,2.81,3.23,3.09,0.98,11,14.74,19.69,324.07,0.4548,77.4,20.0,30.5,1459,38.5,5.0,5.9,12.1,712.5,15.3,3.8,178.1,9.8,0.0,4,38,3,day,southeast,True,False,,,,,
D007,5,2,4.54,3.05,2.77,2.91,0.71,16,14.62,17.78,578.7,0.4107,44.9,12.5,37.5,1515,31.7,5.1,6.1,12.6,1408.9,30.7,4.4,201.3,9.7,0.0,7,38,3,day,southeast,True,False,0.33000000000000007,-0.46999999999999886,0.5000000000000004,-336.0,-0.01100000000000001
D007,6,2,3.71,2.78,3.44,3.04,0.79,20,14.43,19.89,347.05,0.4594,56.8,14.8,41.5,1345,21.6,4.6,6.6,11.1,755.4,16.4,3.3,151.1,7.4,0.0,5,38,3,day,southeast,True,False,-1.0899999999999999,2.6900000000000013,0.0,29.0,0.06209999999999999
D007,7,2,3.11,3.11,2.83,1.7,1.7,5,12.72,19.15,156.55,0.4424,56.6,16.5,36.8,1822,42.0,5.3,6.3,15.0,353.9,8.2,2.7,118.0,7.7,0.0,3,38,3,day,southeast,True,False,2.450000000000001,-0.740000000000002,-0.3999999999999999,381.0,-0.01699999999999996
D007,8,2,3.83,2.55,2.98,2.55,1.42,9,14.03,19.88,324.05,0.4591,61.3,18.7,28.7,2046,34.4,4.2,6.1,16.9,705.8,17.9,3.6,141.2,8.8,0.0,5,38,3,day,southeast,True,False,-0.7100000000000009,0.18999999999999773,-0.19999999999999973,587.0,0.004300000000000026
D007,9,2,4.05,2.46,2.89,3.76,0.29,14,14.74,18.37,293.65,0.4244,53.8,15.8,36.5,1003,12.0,3.6,6.1,8.3,691.9,16.7,3.3,138.4,7.2,0.0,5,38,3,day,southeast,True,False,0.120000000000001,0.5899999999999999,-1.1000000000000005,-512.0,0.01369999999999999
D007,10,3,4.43,2.8,1.63,2.56,0.93,7,12.81,15.19,150.57,0.3508,50.3,13.7,29.3,1178,14.7,3.3,5.5,9.8,429.2,10.1,3.4,143.1,8.3,0.0,3,38,3,day,southeast,True,False,-1.6199999999999992,-4.700000000000001,0.10000000000000009,-167.0,-0.10859999999999997
D007,11,3,5.17,2.9,2.39,1.89,1.01,11,14.36,15.71,288.06,0.363,52.6,16.4,33.1,1543,40.3,5.0,6.0,12.8,793.6,19.8,3.3,132.3,7.0,0.0,6,38,3,day,southeast,True,False,1.6399999999999988,-3.4399999999999977,0.5999999999999996,-279.0,-0.07940000000000003
D007,12,3,3.0,2.62,3.12,2.5,1.0,6,13.11,19.33,357.7,0.4465,84.7,22.8,31.7,1113,21.7,5.2,6.7,9.3,801.2,18.7,3.1,133.5,7.3,0.0,6,38,3,day,southeast,True,False,-0.9199999999999999,-0.5500000000000007,-0.5,-933.0,-0.0126
D007,13,3,3.09,2.9,3.28,2.7,1.06,13,13.61,17.26,413.0,0.3987,45.9,14.8,35.7,1416,25.4,3.9,5.8,11.7,1035.8,25.6,3.7,148.0,7.9,0.0,7,38,3,day,southeast,True,False,-1.1300000000000008,-1.1099999999999994,0.40000000000000036,413.0,-0.0257
D007,14,4,3.81,3.43,3.43,4.19,1.14,5,16.39,20.92,126.77,0.4833,99.1,26.8,37.7,1302,33.3,2.0,5.3,10.8,262.3,6.2,2.1,87.4,6.3,0.0,3,38,3,day,southeast,True,False,3.58,5.730000000000002,-1.2999999999999998,124.0,0.1325
D007,15,4,3.15,2.92,2.47,2.02,0.45,10,11.47,17.3,177.66,0.3997,57.2,16.6,39.5,1742,43.3,3.7,5.5,14.4,444.5,9.4,3.1,148.2,8.3,0.0,3,38,3,day,southeast,True,False,-2.889999999999999,1.5899999999999999,-0.19999999999999973,199.0,0.03670000000000001
D007,16,4,2.7,2.92,3.15,1.35,0.67,7,11.47,17.25,177.25,0.3986,40.9,12.6,35.1,1340,29.3,3.7,5.4,11.1,444.7,10.8,3.6,148.2,8.0,0.0,3,38,3,day,southeast,True,False,-1.6399999999999988,-2.0799999999999983,0.5,227.0,-0.0479
D007,17,4,3.02,3.26,2.05,1.81,0.6,11,11.59,16.25,311.04,0.3754,32.9,11.6,34.4,1259,23.3,3.8,6.0,10.4,828.6,20.4,3.4,138.1,8.0,0.0,6,38,3,day,southeast,True,False,-2.0199999999999996,-1.0100000000000016,-0.30000000000000027,-157.0,-0.023299999999999987
D007,18,4,4.48,2.24,3.13,2.69,0.9,7,14.32,15.61,161.19,0.3607,21.9,6.9,49.1,1149,21.0,4.0,6.1,9.6,446.9,9.1,4.6,223.4,11.0,0.0,2,38,3,day,southeast,True,False,-2.0700000000000003,-5.310000000000002,2.4999999999999996,-153.0,-0.12259999999999999
D007,19,5,4.77,2.59,3.01,1.66,0.62,9,14.0,16.99,378.42,0.3925,61.4,20.6,36.3,1677,27.3,4.2,6.0,13.9,964.2,23.7,4.0,160.7,8.8,0.0,6,38,3,day,southeast,True,False,2.5299999999999994,-0.3100000000000023,0.8999999999999999,-65.0,-0.007199999999999984
D007,20,5,3.31,2.74,3.43,3.54,0.8,15,14.74,16.35,330.7,0.3778,43.8,13.0,33.3,1273,30.7,4.7,6.8,10.5,875.4,17.8,3.0,145.9,7.3,0.0,6,38,3,day,southeast,True,False,3.2699999999999996,-0.8999999999999986,-0.6000000000000001,-67.0,-0.020799999999999985
D007,21,5,3.47,2.61,2.06,1.85,0.0,6,10.96,16.02,340.93,0.3701,52.8,18.0,32.1,1642,27.2,5.2,6.7,13.6,921.2,21.6,4.3,184.2,9.4,0.0,5,38,3,day,southeast,True,False,-0.629999999999999,-0.23000000000000043,0.8999999999999999,383.0,-0.005300000000000027
D007,22,5,4.67,3.07,3.51,3.07,0.44,12,15.19,18.34,290.02,0.4237,70.1,18.8,36.7,1720,27.0,5.0,6.1,14.2,684.5,14.1,3.5,171.1,8.8,0.0,4,38,3,day,southeast,True,False,0.8699999999999992,2.7300000000000004,-1.0999999999999996,571.0,0.063
D007,23,6,4.36,2.99,2.62,2.49,1.0,13,14.2,18.01,334.0,0.4159,44.4,14.5,30.8,1481,24.0,4.4,5.9,12.3,803.0,19.8,4.0,160.6,9.0,0.0,5,38,3,day,southeast,True,False,0.1999999999999993,1.0200000000000031,0.0,-196.0,0.023399999999999976
D007,24,6,4.66,2.71,3.25,1.73,0.65,10,13.55,18.54,395.17,0.4284,44.3,14.1,32.0,1990,40.8,5.0,5.9,16.4,922.5,22.7,4.5,184.5,10.0,2.0,5,38,3,day,southeast,True,False,-1.1899999999999995,2.1899999999999977,1.5,717.0,0.05059999999999998
D007,25,6,5.79,1.29,0.64,3.22,0.0,4,10.93,18.44,66.25,0.4261,71.6,19.7,47.8,1628,34.0,5.0,6.9,13.5,155.5,4.2,2.1,77.7,6.0,0.0,2,38,3,day,southeast,True,False,-0.030000000000001137,2.4200000000000017,-2.1999999999999997,-14.0,0.055999999999999994
D007,26,6,5.32,2.83,3.32,2.66,1.5,6,16.29,17.74,246.5,0.4097,59.0,19.2,32.0,1257,24.0,4.2,6.1,10.4,601.6,15.6,3.1,120.3,8.0,0.0,5,38,3,day,southeast,True,False,1.0999999999999996,-0.6000000000000014,-0.3999999999999999,-463.0,-0.014000000000000012
D008,1,1,4.31,2.67,3.22,2.05,0.96,19,13.68,17.19,580.27,0.397,38.9,9.1,35.5,982,19.4,3.7,6.2,8.2,1461.5,24.5,3.5,208.8,7.6,84.9,7,42,1,rotating,midwest,True,False,,,,,
D008,2,1,3.93,3.46,3.86,2.57,0.88,20,15.45,16.37,558.26,0.3782,37.5,8.5,40.2,774,9.2,4.4,6.2,6.5,1475.9,23.5,4.7,295.2,9.6,43.8,5,42,1,rotating,midwest,True,False,,,,,
D008,3,1,3.13,3.05,3.21,2.11,1.02,9,13.03,16.93,462.3,0.3911,36.6,7.5,41.7,799,15.3,3.5,6.0,6.7,1182.1,21.0,3.5,197.0,8.2,44.9,6,42,1,rotating,midwest,True,False,,,,,
D008,4,1,3.41,3.17,2.85,3.41,0.63,22,14.57,17.36,506.28,0.401,46.3,11.6,35.4,1200,10.3,4.3,6.2,10.0,1262.6,23.0,3.8,210.4,8.8,100.0,6,42,1,rotating,midwest,True,False,,,,,
D008,5,2,3.21,2.17,2.84,2.36,0.57,9,11.81,14.83,362.44,0.3425,38.9,9.4,31.1,833,6.5,3.8,6.7,7.0,1058.1,17.0,4.2,264.5,8.8,31.4,4,42,1,rotating,midwest,True,False,-1.8699999999999992,-2.360000000000001,0.7000000000000002,-149.0,-0.05449999999999999
D008,6,2,3.61,2.96,3.12,3.12,0.66,24,14.37,16.8,472.56,0.388,42.5,10.3,37.8,646,10.3,1.8,5.3,5.4,1217.9,21.0,3.5,203.0,7.7,0.0,6,42,1,rotating,midwest,True,False,-1.08,0.4299999999999997,-1.2000000000000002,-128.0,0.009800000000000031
D008,7,2,3.63,2.63,3.24,2.47,0.54,16,13.36,16.78,501.64,0.3875,38.5,9.1,42.3,893,13.3,3.8,6.2,7.5,1294.5,21.7,3.6,215.8,9.0,63.0,6,42,1,rotating,midwest,True,False,0.33000000000000007,-0.14999999999999858,0.10000000000000009,94.0,-0.003599999999999992
